round,client,n_train_samples,local_train_loss,local_test_accuracy,local_test_precision,local_test_recall,local_test_f1,local_test_auc,local_test_specificity,local_test_sensitivity,local_test_balanced_accuracy,size_weight,performance_weight,adaptive_weight
6,0,1043,0.11326447173967275,0.7958762886597938,0.7289156626506024,0.9641434262948207,0.8301886792452831,0.9421289202165697,0.6153846153846154,0.9641434262948207,0.7897640208397181,0.25,0.19529163625278131,0.22811665450111251
6,1,1043,0.11073259600573256,0.8268041237113402,0.7811447811447811,0.9243027888446215,0.8467153284671532,0.9276058160520312,0.7222222222222222,0.9243027888446215,0.8232625055334218,0.25,0.23630286323015315,0.24452114529206126
6,2,1043,0.08755553486323311,0.8865979381443299,0.892,0.8884462151394422,0.8902195608782435,0.9348588551775804,0.8846153846153846,0.8884462151394422,0.8865307998774135,0.25,0.3350343982687446,0.28401375930749784
6,3,1043,0.09283716594480433,0.8247422680412371,0.7677419354838709,0.9482071713147411,0.8484848484848485,0.935846358157115,0.6923076923076923,0.9482071713147411,0.8202574318112167,0.25,0.23337110224832083,0.24334844089932833
7,0,1043,0.10810972722851536,0.734020618556701,0.6639784946236559,0.9840637450199203,0.7929373996789727,0.9303469881159124,0.4658119658119658,0.9840637450199203,0.7249378554159431,0.25,0.13174305352638102,0.2026972214105524
7,1,1043,0.10030042222605037,0.8639175257731959,0.8838174273858921,0.848605577689243,0.8658536585365854,0.9324752272959446,0.8803418803418803,0.848605577689243,0.8644737290155617,0.25,0.297541706990528,0.2690166827962112
7,2,1043,0.08868968387397419,0.8597938144329897,0.8166089965397924,0.9402390438247012,0.8740740740740741,0.9260394320155277,0.7735042735042735,0.9402390438247012,0.8568716586644873,0.25,0.2905079423250946,0.2662031769300378
7,3,1043,0.08474118038372115,0.8536082474226804,0.8813559322033898,0.8286852589641435,0.8542094455852156,0.9263799502843327,0.8803418803418803,0.8286852589641435,0.854513569653012,0.25,0.2802072971579963,0.2620829188631985
8,0,1043,0.10407756572528849,0.8680412371134021,0.8191126279863481,0.9561752988047809,0.8823529411764706,0.9335138080158,0.7735042735042735,0.9561752988047809,0.8648397861545272,0.25,0.30631809567492335,0.27252723826996933
8,1,1043,0.0984271029703575,0.8762886597938144,0.8835341365461847,0.8764940239043825,0.88,0.9411414172370347,0.8760683760683761,0.8764940239043825,0.8762811999863793,0.25,0.3211491852026132,0.27845967408104527
8,2,1043,0.08243741581291103,0.7752577319587629,0.7052023121387283,0.9721115537848606,0.8174204355108877,0.9338202744577246,0.5641025641025641,0.9721115537848606,0.7681070589437123,0.25,0.17406096978539956,0.21962438791415984
8,3,1043,0.09096249361284334,0.7958762886597938,0.9222222222222223,0.6613545816733067,0.7703016241299304,0.9270269349950626,0.9401709401709402,0.6613545816733067,0.8007627609221235,0.25,0.19847174933706377,0.2293886997348255
9,0,1043,0.10617668855800258,0.8391752577319588,0.7854785478547854,0.9482071713147411,0.8592057761732852,0.9318622944120953,0.7222222222222222,0.9482071713147411,0.8352146967684817,0.25,0.3130847743439715,0.2752339097375886
9,1,1043,0.1111856590302391,0.8701030927835052,0.9122807017543859,0.8286852589641435,0.8684759916492694,0.9408690026219908,0.9145299145299145,0.8286852589641435,0.871607586747029,0.25,0.37519077929296657,0.30007631171718663
9,2,1043,0.07608938322692242,0.7319587628865979,0.6630727762803235,0.9800796812749004,0.7909967845659164,0.9231109749038036,0.4658119658119658,0.9800796812749004,0.7229458235434332,0.25,0.1580635264851923,0.2132254105940769
9,3,1043,0.07760806131542781,0.7278350515463917,0.6578249336870027,0.9880478087649402,0.7898089171974523,0.9408008989682297,0.44871794871794873,0.9880478087649402,0.7183828787414445,0.25,0.15366091987786976,0.2114643679511479
10,0,1043,0.09159163293919263,0.8721649484536083,0.9354838709677419,0.8087649402390438,0.8675213675213675,0.9511186025130249,0.9401709401709402,0.8087649402390438,0.874467940204992,0.25,0.35980056130248855,0.2939202245209954
10,1,1043,0.09480192021178864,0.8536082474226804,0.8040540540540541,0.9482071713147411,0.870201096892139,0.9422991793509722,0.7521367521367521,0.9482071713147411,0.8501719617257466,0.25,0.3231184116091569,0.27924736464366273
10,2,1043,0.0714358074714977,0.6061855670103092,0.5678733031674208,1.0,0.7243867243867244,0.9120952089079579,0.18376068376068377,1.0,0.5918803418803419,0.25,0.05835749637252383,0.17334299854900953
10,3,1043,0.08147414264709951,0.8164948453608247,0.7469512195121951,0.9760956175298805,0.846286701208981,0.9402730956515816,0.6452991452991453,0.9760956175298805,0.8106973814145129,0.25,0.25872353071583076,0.2534894122863323
11,0,1043,0.10561732407605973,0.7587628865979381,0.6850828729281768,0.9880478087649402,0.8091353996737357,0.918616133755576,0.5128205128205128,0.9880478087649402,0.7504341607927265,0.25,0.1801932506947874,0.2220773002779149
11,1,1043,0.09182163828038362,0.8556701030927835,0.8006644518272426,0.9601593625498008,0.8731884057971014,0.9502332550141316,0.7435897435897436,0.9601593625498008,0.8518745530697722,0.25,0.3286547475636797,0.2814618990254718
11,2,1043,0.07500275043301455,0.8824742268041237,0.8975409836065574,0.8725099601593626,0.8848484848484849,0.945942724827187,0.8931623931623932,0.8725099601593626,0.8828361766608779,0.25,0.38345841405986647,0.3033833656239466
11,3,1043,0.07846975258786146,0.6845360824742268,0.6231155778894473,0.9880478087649402,0.7642526964560863,0.9210678652909728,0.358974358974359,0.9880478087649402,0.6735110838696496,0.25,0.1076935876816666,0.1930774350726666
12,0,1043,0.09602593752939453,0.8597938144329897,0.8060200668896321,0.9601593625498008,0.8763636363636363,0.9371403275785747,0.7521367521367521,0.9601593625498008,0.8561480573432765,0.25,0.32624266969115795,0.28049706787646317
12,1,1043,0.08787725371475694,0.8309278350515464,0.7752442996742671,0.9482071713147411,0.8530465949820788,0.9338202744577248,0.7051282051282052,0.9482071713147411,0.8266676882214732,0.25,0.2750335776461329,0.26001343105845315
12,2,1043,0.0696881982604511,0.7608247422680412,0.6880222841225627,0.9840637450199203,0.8098360655737705,0.9484966118432254,0.5213675213675214,0.9840637450199203,0.7527156331937208,0.25,0.17700776491954245,0.220803105967817
12,3,1043,0.07933401779843964,0.7958762886597938,0.7235294117647059,0.9800796812749004,0.8324873096446701,0.9298702625395853,0.5982905982905983,0.9800796812749004,0.7891851397827494,0.25,0.2217159877431667,0.2386863950972667
13,0,1043,0.09450084353043549,0.8082474226804124,0.7365269461077845,0.9800796812749004,0.841025641025641,0.9326114346034664,0.6239316239316239,0.9800796812749004,0.8020056526032622,0.25,0.2810245230675752,0.26240980922703006
13,1,1043,0.08151494731979075,0.7896907216494845,0.717201166180758,0.9800796812749004,0.8282828282828283,0.9473047979024076,0.5854700854700855,0.9800796812749004,0.782774883372493,0.25,0.250211780981157,0.25008471239246277
13,2,1043,0.06699990434554327,0.8350515463917526,0.768025078369906,0.9760956175298805,0.8596491228070176,0.9399325773827766,0.6837606837606838,0.9760956175298805,0.8299281506452821,0.25,0.3308178999597514,0.28232715998390057
13,3,1043,0.07507738702706566,0.7010309278350515,0.6352040816326531,0.9920318725099602,0.7744945567651633,0.9272482718697859,0.3888888888888889,0.9920318725099602,0.6904603806994245,0.25,0.13794579599151652,0.2051783183966066
14,0,1043,0.09604677080518019,0.7402061855670103,0.6666666666666666,0.9960159362549801,0.7987220447284346,0.9200122586576769,0.4658119658119658,0.9960159362549801,0.730913951033473,0.25,0.12228199150183047,0.1989127966007322
14,1,1043,0.08918555860802219,0.8907216494845361,0.8666666666666667,0.9322709163346613,0.8982725527831094,0.9480028603534582,0.8461538461538461,0.9322709163346613,0.8892123812442537,0.25,0.30853823746788767,0.27341529498715506
14,2,1043,0.06300130522514885,0.8845360824742268,0.9372197309417041,0.8326693227091634,0.8818565400843882,0.9462662171825518,0.9401709401709402,0.8326693227091634,0.8864201314400517,0.25,0.2979728680342812,0.26918914721371245
14,3,1043,0.07095032881568578,0.8680412371134021,0.8235294117647058,0.9482071713147411,0.8814814814814815,0.9487860523717098,0.782051282051282,0.9482071713147411,0.8651292266830115,0.25,0.2712069029960007,0.2584827611984003
15,0,1043,0.08633061145211904,0.7814432989690722,0.7053824362606232,0.9920318725099602,0.8245033112582781,0.9431164231961044,0.5555555555555556,0.9920318725099602,0.7737937140327579,0.25,0.29086348741700396,0.2663453949668016
15,1,1043,0.08649232942763829,0.7835051546391752,0.7109826589595376,0.9800796812749004,0.8241206030150754,0.9514080430415092,0.5726495726495726,0.9800796812749004,0.7763646269622365,0.25,0.29472103942623357,0.26788841577049344
15,2,1043,0.07080955837634641,0.8020618556701031,0.7341389728096677,0.9681274900398407,0.8350515463917526,0.9315558279701706,0.6239316239316239,0.9681274900398407,0.7960295569857323,0.25,0.3313150496679025,0.28252601986716097
